stid,station_name,lat,lon,elev,begints,iem_network
CNK,CONCORDIA,39.55,-97.65,452.0,1963-01-01 00:00:00-06,KS_ASOS
DDC,DODGE_CITY,37.76312,-99.96542,790.0,1948-01-01 06:00:00-06,KS_ASOS
EQA,El Dorado ,37.7741,-96.8176,422.51599999999996,2014-07-19 08:15:00-05,KS_ASOS
EHA,ELKHART,37.00078,-101.88003,1099.0,1992-06-01 00:00:00-05,KS_ASOS
EMP,EMPORIA,38.33056,-96.18972,368.0,1973-01-01 00:00:00-06,KS_ASOS
FRI,Fort Riley,39.052640000000004,-96.76449000000001,324.6,1948-01-01 00:00:00-06,KS_ASOS
FSK,Fort Scott,37.798359999999995,-94.76935999999999,279.8,,KS_ASOS
GCK,GARDEN_CITY,37.92753,-100.72442,881.0,1973-01-01 00:00:00-06,KS_ASOS
GLD,GOODLAND,39.36722,-101.69333,1111.0,1948-01-01 13:00:00-06,KS_ASOS
GBD,GREAT_BEND,38.34425,-98.85919,575.0,1991-06-30 19:00:00-05,KS_ASOS
HYS,HAYS_MUNI,38.842220000000005,-99.27317,609.0,1981-08-01 10:00:00-05,KS_ASOS
HLC,HILL_CITY,39.37556,-99.82972,678.0,1973-01-01 00:00:00-06,KS_ASOS
HQG,Hugoton,37.1631,-101.3705,956.52,2015-10-30 12:15:00-05,KS_ASOS
HUT,HUTCHINSON,38.0655,-97.86064,470.0,1973-01-01 00:00:00-06,KS_ASOS
IDP,Independence,37.158359999999995,-95.77839,251.0,2010-06-04 09:10:00-05,KS_ASOS
K88,Iola,37.8682,-95.3869,306.192,2015-11-19 07:55:00-06,KS_ASOS
JHN,Johnson,37.5782,-101.7304,1012.71,2015-11-04 19:55:00-06,KS_ASOS
LWC,Lawrence,39.00768,-95.21148000000001,253.47,1996-06-30 19:54:00-05,KS_ASOS
LBL,LIBERAL_MUNI,37.04422,-100.95985999999999,879.0,1972-12-31 19:00:00-06,KS_ASOS
MHK,MANHATTAN,39.13528,-96.67778,322.0,1972-12-31 18:00:00-06,KS_ASOS
MYZ,Marysville,39.8553,-96.6306,393.16900000000004,2014-04-24 08:15:00-05,KS_ASOS
IAB,MCCONNELL_AFB,37.623000000000005,-97.26733,418.0,1948-01-01 00:00:00-06,KS_ASOS
P28,MEDICINE_LODGE,37.28389,-98.55278,468.0,1978-03-31 18:00:00-06,KS_ASOS
EWK,NEWTON,38.05823,-97.27452,467.0,1992-04-30 19:00:00-05,KS_ASOS
IXD,OLATHE (IXD),38.83092,-94.89031,343.0,1948-01-01 08:00:00-06,KS_ASOS
OJC,OLATHE (OJC),38.85,-94.73917,334.0,1973-01-01 07:00:00-06,KS_ASOS
OWI,Ottawa,38.5409,-95.2542,292.66,2016-09-13 20:55:00-05,KS_ASOS
PPF,PARSONS,37.32778,-95.50417,274.0,1996-06-30 19:52:00-05,KS_ASOS
PTS,Pittsburg,37.44947,-94.73114,289.6,2010-02-23 00:10:00-06,KS_ASOS
PTT,Pratt,37.701609999999995,-98.74687,595.0,2003-12-31 00:10:00-06,KS_ASOS
RSL,RUSSELL,38.87212,-98.81177,568.0,1950-01-01 06:00:00-06,KS_ASOS
SLN,SALINA,38.79097,-97.65217,388.0,1948-01-01 00:00:00-06,KS_ASOS
SYF,St Francis,39.76106,-101.79592,1037.35,1970-01-01 03:00:00-06,KS_ASOS
19S,Sublette,37.4969,-100.8329,892.566,2017-03-17 11:15:00-05,KS_ASOS
3K3,Syracuse,37.9917,-101.7463,1005.7,2015-10-30 12:15:00-05,KS_ASOS
FOE,TOPEKA (FOE),38.95094,-95.66360999999999,329.0,1947-01-01 00:00:00-06,KS_ASOS
TOP,TOPEKA (TOP),39.07,-95.62,270.0,1948-01-01 06:00:00-06,KS_ASOS
ICT,WICHITA,37.65,-97.43,408.0,1954-01-01 06:00:00-06,KS_ASOS
AAO,WICHITA (AAO),37.75,-97.22,433.0,1998-08-31 19:54:00-05,KS_ASOS
BEC,Wichita Beech Factory,37.6945,-97.215,424.671,2017-04-26 13:15:00-05,KS_ASOS
WLD,WINFIELD,37.16806,-97.03694,351.0,1996-07-31 19:54:00-05,KS_ASOS
DWU,Ashland,38.5545,-82.738,165.28099999999998,2014-08-13 14:35:00-05,KY_ASOS
BRY,Bardstown - Samuels Field,37.8143,-85.4996,194.31,2017-12-07 09:15:00-06,KY_ASOS
SJS,Big Sandy,37.751,-82.6367,363.95,2013-09-10 10:55:00-05,KY_ASOS
BWG,BOWLING GREEN,36.964529999999996,-86.41967,167.0,1948-01-01 00:00:00-06,KY_ASOS
FFT,CAPITAL CITY AIRPORT/FRANKFORT,38.18472,-84.90333000000001,237.0,1996-07-01 03:53:00-05,KY_ASOS
CVG,Cincinnati / N Kentucky Intl,39.04306,-84.67166999999999,267.0,1947-12-31 23:00:00-06,KY_ASOS
DVK,Danville,37.57792,-84.76969,311.5,2008-03-31 23:14:00-05,KY_ASOS
EKX,Elizabethtown,37.686,-85.925,232.355,2016-11-11 08:15:00-06,KY_ASOS
SYM,Fleming,38.215,-83.5874,328.18199999999996,2014-02-28 11:30:00-06,KY_ASOS
FGX,Flemingsburg ,38.5418,-83.7434,274.017,2014-03-08 15:35:00-06,KY_ASOS
HOP,FORT CAMPBELL (AAF),36.66857,-87.49618000000001,174.0,1950-06-01 07:00:00-05,KY_ASOS
FTK,FORT KNOX/GODMAN,37.907059999999994,-85.97211,230.0,1947-12-31 23:00:00-06,KY_ASOS
27K,Georgetown,38.2344,-84.4347,285.672,2017-12-07 09:15:00-06,KY_ASOS
GLW,GLASGOW MUNI,37.03178,-85.95375,218.0,2004-11-01 00:14:00-06,KY_ASOS
M21,Greenville,37.2262,-87.1564,125.566,2016-04-16 21:35:00-05,KY_ASOS
KY8,Hancock,37.953,-86.8592,120.59299999999999,2017-03-09 11:35:00-06,KY_ASOS
I35,Harlan Tucker Memorial,36.8593,-83.3585,465.73199999999997,2011-10-23 17:15:00-05,KY_ASOS
EHR,HENDERSON CITY,37.807829999999996,-87.68569000000001,117.0,1992-11-01 00:00:00-06,KY_ASOS
JKL,JACKSON/J. CARROLL,37.591390000000004,-83.31444,421.0,1973-02-01 05:00:00-06,KY_ASOS
6I2,Lebanon - Springfield,37.6352,-85.2418,256.48400000000004,2015-03-06 08:30:00-06,KY_ASOS
LEX,LEXINGTON/BLUEGRASS,38.0408,-84.6058,301.0,1948-01-01 05:00:00-06,KY_ASOS
LOZ,LONDON-CORBIN ARPT,37.086999999999996,-84.07700000000001,369.0,1954-10-31 23:00:00-06,KY_ASOS
LOU,LOUISVILLE/BOWMAN,38.228,-85.66372,167.0,1972-12-31 23:00:00-06,KY_ASOS
SDF,LOUISVILLE/STANDIFO,38.17439,-85.736,149.0,1948-01-01 05:00:00-06,KY_ASOS
2I0,Madisonville,37.3559,-87.3982,134.0,2011-10-23 17:15:00-05,KY_ASOS
5M9,Marion,37.3363,-88.1097,191.31599999999997,2013-10-23 09:15:00-05,KY_ASOS
M25,Mayfield,36.7691,-88.5847,153.778,2013-10-23 09:15:00-05,KY_ASOS
1A6,MIDDLESBORO-BELL,36.610640000000004,-83.73742,352.0,2005-06-01 00:18:00-05,KY_ASOS
EKQ,Monticello,36.85528,-84.85614,293.5,2006-03-01 02:56:00-06,KY_ASOS
IOB,Mount Sterling,38.0575,-83.9829,306.067,2012-06-01 07:55:00-05,KY_ASOS
CEY,Murray,36.6646,-88.3728,173.0,1949-09-01 02:00:00-05,KY_ASOS
OWB,OWENSBORO/DAVIESS,37.73883,-87.16683,124.0,1973-01-01 06:00:00-06,KY_ASOS
PAH,PADUCAH/BARKLEY,37.0563,-88.7744,120.0,1949-09-01 02:00:00-05,KY_ASOS
PBX,Pikeville,37.5587,-82.5674,445.99199999999996,2014-09-24 09:20:00-05,KY_ASOS
K22,Prestonsburg,37.751,-82.6367,363.95,2012-06-01 07:55:00-05,KY_ASOS
I39,Richmond,37.6308,-84.3323,309.0,2010-12-28 13:16:00-06,KY_ASOS
SME,SOMERSET(AWOS),37.05358,-84.61564,283.0,1992-08-31 23:00:00-05,KY_ASOS
AAS,Taylor County,37.3569,-85.3151,269.409,,KY_ASOS
BYL,Williamsburg,36.795,-84.1995,353.963,2015-12-10 20:35:00-06,KY_ASOS
IYA,Abbeville,29.9758,-92.0842,5.0,2011-08-26 08:15:00-05,LA_ASOS
ESF,ALEXANDRIA/ESLER,31.3949,-92.29576999999999,34.0,1948-01-01 00:00:00-06,LA_ASOS
AEX,ALEXANDRIA INTL/ENGLAND AFB,31.33472,-92.55861,27.0,1952-05-01 00:00:00-05,LA_ASOS
7R3,AMELIA/LAKE PALOURD,29.69306,-91.09861,2.0,1979-03-01 07:41:00-06,LA_ASOS
ATP,Atlantis,27.1956,-90.0269,0.0,2010-10-25 12:15:00-05,LA_ASOS
AUD,AUDUBON PARK,29.933329999999998,-90.13333,2.0,2000-03-15 18:55:00-06,LA_ASOS
BAD,BARKSDALE AFB,32.50193,-93.66263000000001,51.0,1947-01-01 00:00:00-06,LA_ASOS
BQP,Bastrop,32.75608,-91.88056999999999,50.9,2006-09-01 00:02:00-05,LA_ASOS
BTR,BATON ROUGE/RYAN,30.53722,-91.14694,21.0,1948-07-01 07:00:00-05,LA_ASOS
WBF,Block WR29,26.93,-90.5,0.0,,LA_ASOS
BXA,Bogalusa,30.81369,-89.86496,35.8701,1998-09-01 00:53:00-05,LA_ASOS
BVE,BOOTHVILLE,29.33333,-89.4075,1.0,1965-02-01 06:00:00-06,LA_ASOS
1B7,BOOTHVILLE/R L SUGGS HELIPORT,29.35,-89.43333,1.0,1999-10-01 12:05:00-05,LA_ASOS
LNQ,Buras,29.364,-89.43799999999999,1.0,,LA_ASOS
CVW,Cameron,29.784000000000002,-93.3,2.64563,2014-02-08 05:10:00-06,LA_ASOS
7R5,CAMERON HELIPORT,29.78333,-93.3,1.0,1982-05-01 12:00:00-05,LA_ASOS
CWF,CHENAULT AIRPARK,30.210590000000003,-93.14319,4.0,1948-07-01 01:00:00-05,LA_ASOS
5R8,De Quincy,30.44108,-93.47361,27.5793,2012-10-20 11:55:00-05,LA_ASOS
DRI,DE RIDDER/BEAUREGARD REGIONAL,30.83,-93.34,62.0,2004-10-01 00:00:00-05,LA_ASOS
EHC,East Cameron,28.429000000000002,-92.87799999999999,0.0,2010-05-02 19:35:00-05,LA_ASOS
CMB,East Cameron 47,29.4406,-92.9792,0.0,2010-08-16 12:35:00-05,LA_ASOS
EIR,Eugene Island 215,28.634,-91.48899999999999,0.0,2010-06-28 07:55:00-05,LA_ASOS
3B6,EUGENE ISLAND 330,28.22,-91.68,0.0,2007-01-26 00:00:00-06,LA_ASOS
POE,FORT POLK (ARMY),31.04478,-93.19164,100.0,1957-11-01 07:00:00-06,LA_ASOS
9F2,FOURCHON (SAWRS),29.1,-90.2,2.0,1987-02-01 12:00:00-06,LA_ASOS
BKB,FULLERTON FLS/JRTK_FT_POLK ASOS,31.02174,-92.91069,90.0,2005-04-01 00:54:00-06,LA_ASOS
GAO,Galliano,29.44482,-90.26111999999999,-0.395924,1973-01-01 00:00:00-06,LA_ASOS
2GL,GALLIANO HELIPRT,29.409000000000002,-90.288,3.0,2007-01-26 00:00:00-06,LA_ASOS
SQE,GOMEX Ship Shoal 354 ,28.083000000000002,-90.819,-146.0,2014-11-06 08:15:00-06,LA_ASOS
REG,Gonzale,30.1667,-90.9333,7.986280000000001,2017-03-10 10:15:00-06,LA_ASOS
L38,Gonzales,30.17272,-90.94060999999999,1.6428599999999998,2012-08-30 11:55:00-05,LA_ASOS
AXO,GRAND ISLE (SAWRS),29.25,-89.96667,2.0,1987-02-01 12:00:00-06,LA_ASOS
XCN,GREEN_CANYON_184,27.76667,-91.51666999999999,0.0,1999-09-01 11:19:00-05,LA_ASOS
GRY,Green Canyon 338,27.625,-90.441,0.0,2010-11-09 15:35:00-06,LA_ASOS
HDC,HAMMOND MUNI AIRPORT,30.52,-90.42,13.0,2002-01-01 00:06:00-06,LA_ASOS
XIH,High Island 179A,29.18,-94.521,0.0,2010-11-23 07:35:00-06,LA_ASOS
H08,HIGH ISLAND 264C,28.46667,-93.73333000000001,1.0,1996-07-01 05:03:00-05,LA_ASOS
HUM,HOUMA-TERREBONNE,29.5665,-90.66042,3.0,1955-11-01 00:00:00-06,LA_ASOS
IPN,Independence (GoM),28.085,-87.9858,0.0,2010-02-23 00:15:00-06,LA_ASOS
7R4,INTRACOASTAL CITY,29.78,-92.13,5.0,1976-01-01 11:00:00-06,LA_ASOS
3R7,Jennings,30.2427,-92.6735,5.5129,2012-06-01 07:55:00-05,LA_ASOS
LFT,Lafayette Regional,30.2115,-91.98100000000001,10.4567,1947-01-01 00:00:00-06,LA_ASOS
LCH,LAKE CHARLES MUNI,30.12472,-93.22833,10.0,1947-06-01 01:00:00-05,LA_ASOS
GBK,Magnolia (GoM),27.2039,-92.2025,0.0,2010-02-23 00:15:00-06,LA_ASOS
3F3,Mansfield,32.0717,-93.764,99.3397,2016-10-05 20:35:00-05,LA_ASOS
MNE,Minden,32.646029999999996,-93.29808,84.7,2011-07-19 08:35:00-05,LA_ASOS
CYD,MISS CANYAN 807,28.16667,-89.21667,1.0,2010-03-28 06:45:00-05,LA_ASOS
MDJ,Mississippi Canyon,28.6425,-89.79417,0.0,2010-05-02 19:35:00-05,LA_ASOS
DSF,Mississippi Canyon 650,28.35,-88.2667,0.0,,LA_ASOS
MLU,MONROE REGIONAL,32.51086,-92.03769,24.0,1947-01-01 00:00:00-06,LA_ASOS
IER,NATTCHITOCHES REGIONAL AIRPORT,31.73572,-93.09914,37.0,2000-02-06 10:46:00-06,LA_ASOS
ARA,NEW IBERIA/ACADIANA,30.03776,-91.8839,7.0,1961-01-01 07:00:00-06,LA_ASOS
7N0,New Orleans Downtown,29.9527,-90.0827,8.79244,2015-01-30 14:35:00-06,LA_ASOS
NEW,NEW ORLEANS/LAKEFRO,30.04239,-90.02825,3.0,1947-02-01 07:00:00-06,LA_ASOS
MSY,NEW ORLEANS/MOISANT,29.9933,-90.2511,9.0,1947-01-01 00:00:00-06,LA_ASOS
NBG,NEW ORLEANS NAS,29.8253,-90.035,-6.0,1949-01-01 07:00:00-06,LA_ASOS
HZR,New Roads,30.71831,-91.47867,10.8868,2012-03-15 10:15:00-05,LA_ASOS
ACP,OAKDALE/ALLEN PARISH ARPT,30.75,-92.69,33.0,2005-11-01 16:39:00-06,LA_ASOS
H78,Offshort,28.18,-88.48,0.0,2010-02-17 05:06:00-06,LA_ASOS
4C0,Oil Platform,29.78,-93.18,1.0,2010-02-17 06:15:00-06,LA_ASOS
OPL,Opelousas,30.5584,-92.0994,23.4477,2013-05-05 17:55:00-05,LA_ASOS
PTN,PATTERSON MEMORIAL,29.70955,-91.33898,3.0,1984-10-01 12:00:00-05,LA_ASOS
AQV,PEASON RIDGE/JRTK_FT_POLK ASOS,31.4,-93.28333,114.0,2005-04-01 00:42:00-06,LA_ASOS
QT8,PHI OIL PLATF,27.53,-92.43,1.0,2010-02-26 05:00:00-06,LA_ASOS
QT9,PHI OIL PLATF,27.78,-90.63,1.0,2010-02-26 05:00:00-06,LA_ASOS
XPY,Port Fourchon,29.123,-90.20200000000001,2.0,2011-03-31 10:55:00-05,LA_ASOS
APS,Reserve,30.086,-90.5842,4.18874,2017-05-03 11:15:00-05,LA_ASOS
1L0,Reserve,30.087,-90.5827,1.7900900000000002,2014-11-06 08:15:00-06,LA_ASOS
RSN,Ruston,32.51444,-92.58833,95.0,2000-10-26 14:30:00-05,LA_ASOS
VBS,Sabine 13B,29.47833,-93.63833000000001,0.0,2010-05-02 19:35:00-05,LA_ASOS
GHB,Salsa,27.84,-91.99,0.0,2010-11-03 07:54:00-05,LA_ASOS
P92,SALT POINT (RAMOS),29.56222,-91.52556,3.0,1985-03-01 06:00:00-06,LA_ASOS
DNK,SELF FLS/JRTK_FT_POLK ASOS,31.110609999999998,-93.15331,113.0,2005-04-01 00:53:00-06,LA_ASOS
GSM,SHIP SHOAL 207A,28.53333,-90.98333000000001,1.0,2010-03-03 16:44:00-06,LA_ASOS
SPR,Ship Shoal (GoM),28.599,-91.206,0.0,2010-02-23 00:15:00-06,LA_ASOS
DTN,SHREVEPORT DOWNTOWN,32.54022,-93.74502,55.0,1981-10-01 00:00:00-05,LA_ASOS
SHV,SHREVEPORT REGIONAL,32.4472,-93.8244,79.0,1948-07-01 01:00:00-05,LA_ASOS
ASD,SLIDELL,30.3433,-89.8222,8.0,1998-09-01 00:53:00-05,LA_ASOS
SCF,South Marsh 268,29.11583,-91.87111,0.0,2010-05-02 19:35:00-05,LA_ASOS
SRN,SOUTH MARSH ISLAND BLOCK 268A,29.116670000000003,-91.86667,0.0,1973-01-01 00:00:00-06,LA_ASOS
STZ,South Timbalier,28.16,-90.666,0.0,2011-04-14 07:55:00-05,LA_ASOS
S58,SOUTH TIMBALIER,28.53333,-90.58333,1.0,1987-02-01 12:00:00-06,LA_ASOS
UXL,Sulphur,30.131390000000003,-93.37611,3.0,2006-12-01 00:00:00-06,LA_ASOS
VNP,Vermillion 26,29.467,-92.368,4.0,2010-05-02 19:30:00-05,LA_ASOS
VQT,Vermillion 331,28.27,-92.264,0.0,2011-06-27 12:55:00-05,LA_ASOS
0R4,Vidalia,31.561999999999998,-91.5065,14.5318,2016-06-10 09:35:00-05,LA_ASOS
VOA,Viosca Knoll,29.229,-87.781,0.0,2011-01-06 08:15:00-06,LA_ASOS
LEW,AUBURN-LEWISTON,44.04847,-70.28350999999999,88.0,1988-04-01 06:00:00-06,ME_ASOS
AUG,AUGUSTA STATE ARPT,44.32,-69.8,107.0,1948-12-31 23:00:00-06,ME_ASOS
BGR,BANGOR INTL ARPT,44.80744,-68.82814,59.0,1948-03-01 06:00:00-06,ME_ASOS
BHB,BAR HARBOR (AWOS),44.44977,-68.36157,26.0,1974-10-01 07:00:00-05,ME_ASOS
NHZ,BRUNSWICK NAS,43.89222,-69.93861,23.0,1952-01-01 06:00:00-06,ME_ASOS
CAR,CARIBOU MUNICIPAL,46.87,-68.02,190.0,1947-12-31 23:00:00-06,ME_ASOS
40B,CLAYTON LAKE,46.608999999999995,-69.531,314.0,1985-03-01 06:00:00-06,ME_ASOS
FVE,FRENCHVILLE,47.2855,-68.31272,301.0,1988-04-01 09:00:00-06,ME_ASOS
IZG,FRYEBERG,43.99114,-70.94787,138.0,1996-07-01 02:54:00-05,ME_ASOS
GNR,GREENVILLE (AMOS),45.46222,-69.59528,316.0,1973-01-01 08:00:00-06,ME_ASOS
HUL,HOULTON INTL ARPT,46.12308,-67.79205999999999,150.0,1949-01-31 23:00:00-06,ME_ASOS
MLT,MILLINOCKET MUNI,45.64784,-68.68556,124.0,1948-12-31 23:00:00-06,ME_ASOS
PWM,PORTLAND INTL JET,43.64243,-70.30442,19.0,1948-01-01 05:00:00-06,ME_ASOS
PQI,PRESQUE ISLE (AWOS),46.68897,-68.04481,146.0,1947-12-31 23:00:00-06,ME_ASOS
8B0,Rangeley,44.9919,-70.6646,552.508,2017-01-17 09:15:00-06,ME_ASOS
RKD,ROCKLAND/KNOX(AWOS),44.06007,-69.09926,17.0,1977-05-01 09:03:00-05,ME_ASOS
SFM,SANFORD MUNI (AWOS),43.39386,-70.708,74.0,1992-03-01 06:00:00-06,ME_ASOS
WVL,WATERVILLE (AWOS),44.53325,-69.67553000000001,101.0,1988-02-01 15:00:00-06,ME_ASOS
IWI,WISCASSET,43.961420000000004,-69.71256,21.0,1995-09-30 23:00:00-05,ME_ASOS
ADW,ANDREWS AFB,38.810829999999996,-76.867,86.0,1947-12-31 23:00:00-06,MD_ASOS
NAK,Annapolis,38.9913,-76.4891,1.33359,1947-12-31 23:00:00-06,MD_ASOS
DMH,BALTIMORE INNER HARBOR,39.28,-76.61,6.0,1998-04-30 23:56:00-05,MD_ASOS
MTN,BALTIMORE/MARTIN,39.32567,-76.41378,7.0,1970-07-01 07:00:00-05,MD_ASOS
BWI,BALTIMORE/WASH INTL,39.17536,-76.66833000000001,47.0,1947-12-31 23:00:00-06,MD_ASOS
CGE,Cambridge,38.539320000000004,-76.0304,5.8,2006-09-01 02:09:00-05,MD_ASOS
RSP,Camp David,39.645,-77.468,561.0,2005-03-31 23:54:00-06,MD_ASOS
CGS,College Park,38.980579999999996,-76.92231,14.6,1977-02-01 06:32:00-06,MD_ASOS
CBE,Cumberland,39.61542,-78.76086,236.2,2000-11-18 20:45:00-06,MD_ASOS
ESN,Easton,38.80417,-76.069,21.9,1996-04-01 00:50:00-06,MD_ASOS
FME,Fort Meade,39.085390000000004,-76.75941,46.0,1959-11-30 23:00:00-06,MD_ASOS
FDK,FREDERICK MUNI APT,39.41758,-77.37431,92.0,1947-12-31 23:00:00-06,MD_ASOS
GAI,Gaithersburg,39.16833,-77.166,164.3,2007-10-31 23:15:00-05,MD_ASOS
HGR,HAGERSTOWN REGIONAL,39.70778,-77.72972,215.0,1973-05-01 05:00:00-05,MD_ASOS
2W6,Leonardtown,38.31536,-76.55011,43.3,2006-12-31 23:10:00-06,MD_ASOS
2G4,Oakland,39.58028,-79.33941999999999,894.0,2006-05-31 23:00:00-05,MD_ASOS
OXB,OCEAN CITY MUNI,38.30833,-75.12389,4.0,1999-09-01 13:16:00-05,MD_ASOS
NHK,PATUXENT RIVER NAS,38.28598,-76.41178000000001,12.0,1947-12-31 23:00:00-06,MD_ASOS
APG,PHILLIPS AAF/ABERDN,39.46622,-76.16881,18.0,1977-07-01 07:00:00-05,MD_ASOS
RJD,Ridgely,38.9701,-75.8663,20.0,2006-09-01 00:28:00-05,MD_ASOS
SBY,SALISBURY REGIONAL,38.3405,-75.5103,16.0,1948-12-31 23:00:00-06,MD_ASOS
W29,Stevensville,38.97639,-76.32964,5.0,2006-08-31 23:03:00-05,MD_ASOS
NUI,St Inigoes,38.146,-76.42846999999999,6.7,2006-07-31 23:53:00-05,MD_ASOS
DMW,Westminster,39.60828,-77.00766999999999,240.5,2007-02-01 15:49:00-06,MD_ASOS
BVY,BEVERLY MUNICIPAL,42.584140000000005,-70.91614,33.0,1975-03-31 19:00:00-05,MA_ASOS
BOS,BOSTON/LOGAN INTL,42.36057,-71.00973,9.0,1946-12-31 23:00:00-06,MA_ASOS
CQX,CHATHAM MUNI ARPT,41.6875,-69.99333,19.0,1996-07-01 02:52:00-05,MA_ASOS
CEF,CHICOPEE/WESTOVER,42.19401,-72.53478,75.0,1946-12-31 23:00:00-06,MA_ASOS
MQE,EAST MILTON/BLUE HILL OBSERV,42.212070000000004,-71.11417,200.0,1998-10-30 23:54:00-06,MA_ASOS
FIT,FITCHBURG,42.55194,-71.75583,106.0,1955-01-01 07:00:00-06,MA_ASOS
BED,HANSCOM FLD/BEDFORD,42.46995,-71.28903000000001,41.0,1946-12-31 23:00:00-06,MA_ASOS
HYA,HYANNIS/POLANDO FLD,41.67,-70.28,16.0,1972-12-31 18:00:00-06,MA_ASOS
LWM,LAWRENCE MUNICIPAL,42.71719,-71.12342,45.0,1983-10-01 14:00:00-05,MA_ASOS
GHG,Marshfield,42.098240000000004,-70.67211999999999,3.4,2006-08-31 19:00:00-05,MA_ASOS
3B2,Marshfield Airport,42.0965,-70.67699999999999,3.0,,MA_ASOS
MVY,MARTHAS VINEYARD,41.39306,-70.615,21.0,1973-01-01 07:00:00-06,MA_ASOS
ACK,NANTUCKET MEMORIAL,41.25311,-70.06031,15.0,1947-12-31 23:00:00-06,MA_ASOS
EWB,NEW BEDFORD MUNI,41.676390000000005,-70.95833,24.0,1972-12-31 18:00:00-06,MA_ASOS
AQW,NORTH ADAMS,42.696220000000004,-73.17021,476.0,1972-12-31 18:00:00-06,MA_ASOS
OWD,NORWOOD MEMORIAL,42.19123,-71.17326,15.0,1972-12-31 18:00:00-06,MA_ASOS
ORE,ORANGE (ASOS),42.57013,-72.28860999999999,164.0,1996-07-01 02:52:00-05,MA_ASOS
FMH,OTIS ANGB,41.6585,-70.5215,40.0,1969-12-31 18:00:00-06,MA_ASOS
PSF,PITTSFIELD MUNI,42.42722,-73.28917,364.0,1999-01-20 12:54:00-06,MA_ASOS
PYM,PLYMOUTH MUNICIPAL,41.90903,-70.72878,45.0,1985-02-28 11:00:00-06,MA_ASOS
PVC,PROVINCETOWN (AWOS),42.07,-70.22,2.0,1988-09-30 16:00:00-05,MA_ASOS
TAN,TAUNTON MUNI AIRPORT,41.87556,-71.02111,13.0,1948-11-14 23:00:00-06,MA_ASOS
BAF,WESTFIELD/BARNES,42.157779999999995,-72.71611,83.0,1948-12-31 23:00:00-06,MA_ASOS
ORH,WORCESTER (AMOS),42.267340000000004,-71.87571,308.0,1949-01-01 05:00:00-06,MA_ASOS
ADG,ADRIAN          ,41.867670000000004,-84.07731,241.0,1999-05-31 23:53:00-05,MI_ASOS
AMN,Alma,43.322140000000005,-84.68795,229.8,1997-02-28 23:15:00-06,MI_ASOS
APN,ALPENA,45.071670000000005,-83.56444,210.0,1959-09-01 07:00:00-05,MI_ASOS
ARB,ANN ARBOR,42.22396,-83.73971999999999,251.0,1980-03-01 15:00:00-06,MI_ASOS
BAX,BAD AXE,43.78022,-82.98541999999999,234.0,1997-03-31 23:16:00-06,MI_ASOS
BTL,BATTLE CREEK,42.30728,-85.25148,290.0,1948-12-31 23:00:00-06,MI_ASOS
SJX,BEAVER ISLAND,45.69226,-85.56661,204.0,2001-09-30 23:17:00-05,MI_ASOS
ACB,BELLAIRE,44.98858,-85.19836,190.0,1973-12-31 23:00:00-06,MI_ASOS
BEH,BENTON HARBOR,42.12858,-86.4285,191.0,1973-01-01 07:00:00-06,MI_ASOS
RQB,BIG RAPIDS,43.72263,-85.50407,302.0,1998-03-31 23:22:00-06,MI_ASOS
CAD,CADILLAC/WEXFORD,44.27533,-85.41892,398.0,1948-11-30 23:00:00-06,MI_ASOS
CFS,Caro,43.4588,-83.4454,214.0,2005-03-31 23:14:00-06,MI_ASOS
CVX,CHARLEVOIX,45.30472,-85.27472,204.0,2001-02-01 13:56:00-06,MI_ASOS
FPK,CHARLOTTE,42.57451,-84.81143,272.0,2001-12-31 18:54:00-06,MI_ASOS
SLH,CHEBOYGAN,45.65371,-84.51926999999999,195.0,2002-02-28 23:15:00-06,MI_ASOS
CIU,CHIPPEWA INTL,46.25,-84.47,244.0,1978-12-01 21:00:00-06,MI_ASOS
OEB,COLDWATER,41.93333,-85.0525,292.0,1997-03-31 23:17:00-06,MI_ASOS
P59,COPPER HARBOR,47.46694,-87.875,190.0,1978-12-01 00:00:00-06,MI_ASOS
DET,DETROIT/CITY AIR,42.40919,-83.00986,190.0,1948-01-01 05:00:00-06,MI_ASOS
ONZ,DETROIT/GROSSE I,42.09908,-83.16147,180.0,1997-01-31 23:15:00-06,MI_ASOS
DTW,DETROIT/WAYNE,42.23,-83.33,195.0,1958-12-01 05:00:00-06,MI_ASOS
YIP,DETROIT/WILLOW,42.23793,-83.53041,215.0,1947-12-31 23:00:00-06,MI_ASOS
DRM,Drummond Island,46.00931,-83.74393,203.6,2006-02-28 23:18:00-06,MI_ASOS
ESC,ESCANABA,45.72267,-87.09371999999999,187.0,1947-12-31 23:00:00-06,MI_ASOS
FNT,FLINT,42.96667,-83.74944,233.0,1948-11-30 23:00:00-06,MI_ASOS
FKS,Frankfort,44.62522,-86.20081,193.0,2004-08-31 23:15:00-05,MI_ASOS
FFX,Freemont,43.43931,-85.99489,235.3,2008-06-30 23:16:00-05,MI_ASOS
GLR,GAYLORD,45.01354,-84.70362,407.0,1998-03-31 23:53:00-06,MI_ASOS
GRR,GRAND RAPIDS,42.88,-85.52,237.0,1963-12-01 05:00:00-06,MI_ASOS
GOV,GRAYLING AF,44.68,-84.73,353.0,1986-11-01 06:00:00-06,MI_ASOS
